Gene	array1	array2	array3	array4	array5	array6	array7	array8	array9	array10	array11	array12	array13	array14	array15	array16	array17	array18	array19	array20
83	4.87665428328568	7.12502661194825	6.82361135945819	9.71058000078094	9.467820127994	11.8011481513126	11.4350982138956	10.6955016221027	12.2692632758508	12.5362703556929	3.59784974999772	4.5420916182081	6.40830266069023	9.23680118872085	9.29355145950568	11.7002703868599	12.6792444778434	10.6446865030256	13.5238571343252	12.2324605529639
84	6.18689432353216	9.95198223088443	11.1363322729485	11.7978409557905	12.4326429615390	13.3683154692089	15.965288352053	14.7988928769550	15.4622416927946	15.2219564557045	4.67222187416578	9.17201198374208	11.7228135900375	11.5354994684413	14.4179275122084	13.4899239666888	14.3669601750125	14.9223013693442	16.2926823240682	16.0630581911404
85	-1.56018983878318	0.931352962954138	3.60568011240339	4.27139847045436	4.55586768154196	5.68963420789326	7.53558872826407	6.6170865937621	7.92733705745429	8.50432557758206	-1.85787798708966	2.10097089942239	1.99664593483762	3.8308581859768	5.46897765171462	4.4830001860819	5.12687826335926	9.42819457287422	8.16984279415673	7.91568840741553
86	-6.08832901325346	-2.73807573370835	-1.99611829164746	-0.705887726350078	0.136883677102569	4.02471522342872	3.34663492306175	3.27806732913047	4.46198582812148	2.68130544353353	-8.53236904104568	-3.25089905340127	-2.17728625029469	1.21641066061363	0.348553446689276	1.86658894836469	2.28326145091217	2.07302386470810	2.46318962124312	4.27750885379504
87	-3.85165879179292	2.33817187750608	-0.0659757490995814	2.90307902784740	3.90461337628389	5.36690740719627	6.29101907317912	6.37134776857554	8.43528255470836	6.41155208643645	-5.38968883520402	-1.11525258430959	2.45818123925423	1.83452326950306	4.17633749842136	5.18002384099969	6.2907910357405	6.18226027941131	7.18523572753578	7.38159880394003
88	3.78739158918621	6.90004720190051	7.4475515343393	9.51842756018634	10.0509528816261	11.1956163231016	11.3191913306654	12.6666117314101	11.7212830950994	13.6240242076228	2.73649501022881	3.69939611511486	8.52328649249264	8.0765178222856	9.91251207574734	10.6242140394357	11.0712154144199	12.0016524600481	12.5874362288781	11.2291230211832
89	1.62496155282907	6.63300357803382	6.69631215645267	10.1328937252579	10.3605752123106	10.7657593578037	11.6609608064907	12.3543367787825	12.9166948956731	10.8969505073368	3.22211083502859	4.05474515541328	8.93967358458538	9.2647243253302	8.90391213992476	11.4719732558903	10.7044221137513	12.5315115685737	13.0229370559789	13.1415316730524
90	6.46693292238615	10.7723369905323	11.4081080961401	13.3424200014415	14.5243478511966	15.1318061689938	15.6818944423018	16.1768028604449	16.5753981310776	17.3665190429167	8.1767269533315	11.4534810369362	13.8207015624858	13.3345758131429	13.7702871699383	13.1624866583448	14.0466283454579	17.1343519165715	15.8461917961086	17.9161673460691
91	5.66622307660502	8.3175724149796	8.199924474429	12.6674595527957	13.9699158222433	12.8885177540585	13.5642987904311	14.9144560552787	14.6087791189407	15.4772555953050	4.98282867169659	8.4323628710313	10.0713044781173	11.1547062389097	13.8108659099933	14.500613102932	14.4170633055716	16.3776861837672	15.3492450242452	16.5477558812064
92	-3.66989074976377	-1.15044402672358	0.0756359118020029	1.19010288455054	2.30481001211102	2.36710418253232	4.17576285341265	4.86847008234494	5.62500768714862	5.41786771006435	-4.56370872675735	-1.38014865439879	-0.211547065532705	1.29374836438141	3.10527334283544	3.58376606175835	3.48608646893193	4.99520814424176	4.44705309055447	5.21917521800761
93	-4.32742627977683	-0.587652051408798	3.14774112717713	1.41818673414578	2.11650261452127	5.27359921581371	5.09201094250476	5.26003765095763	5.61233226795162	5.82955717191135	-3.48882354322843	0.626176553944176	0.0875101160693044	1.77317219670801	3.26250094821863	4.5107498480799	5.89305417895152	5.149691804579	5.60551097632382	5.68906462858529
94	10.1303398579956	11.0613353476786	13.9992088998982	14.4790876364334	14.5859860907104	17.5060132276287	16.5114863590565	19.0418648018933	18.2528357535962	17.1941630264192	8.05178220843192	12.9138078960546	15.3377685238502	12.3063738132910	16.1113965892947	15.0643969438568	16.0894135645367	16.4949194799851	17.3889220297267	19.7905432927525
95	-0.16985611928744	1.48274359044007	4.56938154626181	5.26296662548414	5.03889163642256	7.96320377079388	7.4743542197781	8.15065543846981	8.42513845459336	7.29444154948175	-0.055916933499079	1.66125259529403	3.19895122039313	3.94984162520112	5.11220467245163	6.55561499399589	7.965117032497	8.12490053354004	7.83970452157404	8.42283298411427
96	-3.10569707904149	0.570516634581107	1.80511501123563	2.95285165302994	3.37811786908842	4.23049270569232	5.98915186319124	6.34651434124862	5.65421637368454	6.62380324756245	-3.09947946355430	-0.378836979629352	2.55180920885146	3.62543281962809	4.35145583403355	3.79231532741675	6.35187637892157	6.61281519158125	7.05065494903382	8.74473864761305
97	1.64965308545307	3.52076242899348	6.35592138733767	6.38114951311714	7.51899498554697	9.87345745386363	9.16171264103595	8.85888793372703	11.6793593793954	10.9023607287854	1.70294602318075	2.79850546335517	4.83296701890507	6.29116783771816	8.86426254762614	9.5773181752187	7.54585738442932	9.60657198204723	9.49949713636073	11.3462254938585
98	-8.11784426735767	-3.8933025182358	-2.11124616959495	0.125239018679644	1.28212345681043	1.31384878911391	1.81540766160593	2.26116000191242	3.93064912610986	3.13551730123328	-7.17781711786998	-4.14169677452231	-2.26324295654936	0.148876852193681	0.451217999598251	1.70248155704518	2.75821355273563	2.48982199323162	2.00328795792674	4.75657512051754
99	6.80492571758615	7.51210628368795	9.54356766326699	13.3251512436506	11.7066427107522	10.4882390635131	12.8221008121181	13.2075408159398	12.7132439481949	15.9155015290379	4.24550285666422	7.83991588028553	9.94195255848598	11.9310726661319	10.5929704303204	11.6377932302896	14.2447650232445	15.8187088555101	14.3053179264228	15.8519391483457
100	8.68792641343902	12.1080948913572	13.7222706710749	13.1495891700395	16.5295325838843	15.6051121443374	16.5422588953983	17.659611535123	16.0970265313589	19.6369199243061	9.88434303627925	9.47160345958783	13.9175264644476	12.9977915165855	15.4407256073247	16.5425029410829	15.8389504338010	15.9143316719261	18.0423510744798	18.9496787129480
